wind_speed_kts,wind_direction_deg,humidity_%,pressure_hPa,fog_density,visibility_km,hours_until_clear
34.03,121.26,23.13,973.85,6.38,8.01,3.5
5.85,27.93,29.11,1043.02,3.26,2.34,5.18
11.65,343.11,40.15,965.73,2.2,7.84,3.17
26.95,262.17,34.52,995.65,5.55,5.81,4.46
20.63,41.25,48.99,1001.55,8.34,2.56,8.06
10.75,352.09,37.24,983.03,8.34,3.96,7.86
9.29,87.96,65.11,1047.21,0.93,6.35,2.67
5.83,5.41,98.68,991.42,9.52,0.46,11.85
41.07,293.4,37.41,995.63,8.44,9.82,3.26
7.83,150.36,56.43,1046.23,6.83,4.28,6.53
0.21,316.45,79.77,961.75,2.6,0.52,8.66
15.24,349.56,36.37,1011.75,3.63,6.22,3.66
39.13,128.59,42.53,995.26,0.49,5.4,1.73
22.11,74.63,30.02,975.95,3.29,8.35,2.51
48.95,254.62,35.06,1012.09,7.04,1.38,6.06
35.77,71.62,21.85,998.57,8.59,7.31,4.42
36.92,248.03,84.12,955.33,0.5,4.5,4.0
20.07,309.96,47.32,1004.75,2.76,2.2,5.38
20.14,341.08,38.41,971.08,8.21,5.33,6.88
42.51,304.5,29.45,1012.14,2.56,3.68,2.85
28.56,26.17,50.56,990.89,0.62,8.39,1.1
32.73,40.62,45.78,971.09,8.06,3.96,7.04
43.7,344.06,70.82,980.47,8.81,8.32,5.16
30.3,196.8,29.61,987.21,3.99,4.98,3.94
13.14,244.44,78.54,1036.02,0.73,2.3,4.92
18.02,41.11,72.44,1017.11,8.15,2.14,8.63
30.14,43.27,95.46,1049.02,3.41,3.72,4.91
26.17,197.46,33.76,955.85,5.66,6.73,4.74
13.16,202.37,82.38,962.34,6.55,3.67,8.47
14.12,274.92,54.67,1002.09,9.79,0.81,10.11
6.13,258.66,64.38,1033.71,2.87,5.16,4.6
46.33,125.41,61.97,1020.9,5.93,8.58,2.56
37.86,275.3,52.48,979.56,4.2,0.33,6.7
16.82,324.34,31.66,962.59,4.84,4.1,5.94
44.74,279.01,82.91,1002.96,3.73,1.02,6.14
2.84,184.79,67.85,1047.21,1.56,8.95,2.07
45.86,109.22,89.0,969.25,5.95,6.79,5.02
16.22,291.38,88.6,1029.21,5.72,6.54,5.51
39.67,141.65,96.87,977.19,7.23,8.22,5.32
41.53,162.51,71.09,1012.63,6.06,0.41,7.31
35.7,194.12,88.76,1041.5,1.87,3.11,4.12
36.93,165.05,32.09,1005.25,1.61,0.72,4.32
36.91,280.03,83.04,955.19,1.47,7.5,2.96
39.38,242.37,96.76,1043.4,7.68,8.78,4.18
42.54,242.08,82.34,1039.97,6.61,1.55,6.79
31.16,60.52,64.0,1011.75,6.2,1.52,7.19
21.38,13.3,37.66,1012.56,3.85,6.83,3.18
33.01,326.34,97.36,979.91,9.0,5.88,7.68
39.85,52.98,85.96,950.42,6.99,6.42,6.27
22.09,2.31,33.32,1041.67,3.34,2.97,4.22
18.51,352.8,70.33,1029.46,5.05,0.93,7.4
27.13,218.78,28.43,1010.78,6.62,3.94,5.52
5.81,228.78,85.79,999.46,9.68,0.72,11.34
49.27,107.55,66.91,990.07,2.26,1.61,4.7
13.35,89.3,49.24,969.66,4.51,2.3,7.17
13.59,163.36,59.9,1049.41,7.04,3.4,6.81
49.72,77.15,98.59,1007.77,5.1,7.45,3.67
49.17,104.29,31.27,1048.82,2.85,9.13,0.5
25.44,91.7,68.28,1016.23,3.73,7.01,3.53
39.92,179.79,90.21,979.29,6.96,3.19,7.49
19.84,315.8,46.51,956.02,9.83,5.02,8.3
46.16,158.26,22.63,1047.85,6.07,3.78,3.6
2.94,80.54,25.87,958.21,4.46,7.57,4.64
40.36,139.53,53.52,960.96,3.44,3.73,4.83
27.82,292.75,72.87,1018.57,1.64,9.44,1.22
32.02,284.39,24.83,1008.7,2.31,6.94,1.56
46.83,249.84,40.07,970.98,5.19,6.76,3.36
4.15,329.8,99.01,1010.18,2.92,2.55,7.29
19.22,180.29,40.52,950.33,9.47,7.08,7.07
19.81,90.98,64.62,987.89,9.42,4.34,8.37
4.1,206.67,59.05,961.47,7.32,3.39,8.88
30.58,96.24,46.37,979.7,6.77,4.87,5.92
2.22,319.94,53.76,980.59,0.81,5.06,4.43
26.91,60.66,81.22,980.82,6.01,2.08,7.97
29.46,1.64,64.43,1034.95,2.78,9.2,1.35
41.02,46.22,66.69,1022.49,9.45,4.71,6.61
30.8,114.54,25.2,980.59,8.93,0.33,8.72
22.29,137.53,44.66,1023.0,2.34,3.89,3.84
35.15,52.67,55.77,1019.2,7.14,7.24,4.27
39.0,238.37,36.75,1044.66,9.08,9.3,3.11
17.85,28.76,92.84,964.9,9.68,4.79,9.46
44.66,3.63,76.85,1006.14,5.98,7.6,3.78
38.57,269.75,32.39,983.87,6.59,9.12,2.89
9.57,350.88,22.74,975.75,5.47,7.82,4.32
19.03,263.4,95.55,1012.44,3.67,0.21,7.96
31.77,284.13,81.53,972.18,1.38,2.89,5.16
12.18,95.2,41.86,1036.46,9.77,1.16,9.13
8.59,272.67,66.23,1019.85,9.7,1.04,10.23
11.96,177.15,88.2,960.05,6.75,4.4,8.45
25.65,31.7,97.93,973.23,1.29,8.23,3.14
28.87,105.54,66.83,1029.16,9.39,3.99,7.44
44.74,23.42,47.76,951.41,2.54,7.66,2.21
2.85,183.83,82.96,956.62,2.5,6.58,5.61
44.29,248.82,50.49,1002.95,9.3,9.12,4.09
29.99,154.22,33.96,972.08,9.59,2.12,8.55
18.89,77.17,57.17,982.84,7.85,0.77,9.31
41.56,147.73,59.98,977.09,2.58,6.08,3.06
29.76,208.14,87.5,1012.33,2.02,5.85,3.58
18.37,280.33,42.33,1024.63,9.38,8.14,5.35
27.15,51.78,25.66,1033.5,5.81,3.04,5.11
26.23,112.27,76.32,1011.95,3.53,2.26,6.03
7.64,111.15,97.17,1032.42,5.32,7.25,5.54
27.76,289.56,89.17,989.36,0.05,2.74,4.67
46.02,71.07,60.05,1033.69,8.25,0.87,7.33
25.49,295.23,93.71,1013.58,2.29,3.35,5.31
7.42,199.64,74.78,1001.65,1.53,6.07,4.2
1.52,133.33,38.3,1045.11,5.15,9.74,2.84
9.18,187.63,89.82,1009.98,1.71,8.23,3.36
12.64,225.08,61.8,991.09,1.76,5.13,4.38
1.16,186.31,46.25,1036.26,9.32,4.93,7.69
15.29,135.97,48.04,1027.84,0.1,7.72,1.16
1.5,71.85,38.35,1048.52,9.37,4.33,7.6
5.8,72.64,95.3,975.89,4.49,8.28,5.6
44.78,124.5,92.85,995.82,4.65,4.66,5.14
25.47,268.84,95.64,956.64,8.83,3.22,9.64
35.94,318.87,76.62,966.92,8.26,6.93,6.34
0.26,353.5,35.19,1020.4,1.08,9.55,1.29
28.08,64.81,70.58,1042.04,8.1,3.94,6.74
49.14,257.12,98.23,1049.89,8.3,9.24,3.7
19.74,212.9,60.18,959.89,7.14,7.26,6.13
10.2,125.12,50.73,1029.29,5.49,9.46,3.28
9.01,105.14,32.32,1008.79,9.1,1.1,9.21
35.96,312.98,61.2,996.07,7.26,8.53,4.16
36.14,114.82,27.82,1014.46,2.62,1.59,4.16
7.63,203.06,44.07,1023.22,7.23,8.95,4.48
22.22,276.75,86.54,1000.79,2.58,6.09,4.28
33.24,215.83,30.01,1021.27,7.94,8.51,3.45
46.38,1.12,88.97,955.18,9.59,1.06,9.92
42.35,225.38,90.85,1031.46,4.28,1.46,6.04
45.29,13.24,65.09,1016.72,3.48,2.68,4.48
5.33,198.81,78.24,994.47,5.9,7.68,5.89
12.83,139.4,28.5,1029.5,5.26,6.71,3.85
33.7,358.98,37.97,1002.77,4.58,8.72,2.14
10.71,105.57,87.26,969.38,2.53,4.74,6.05
10.38,221.78,77.49,1021.48,7.01,2.87,8.13
10.5,314.73,94.85,969.3,6.83,8.12,6.71
17.88,111.9,36.64,1049.51,9.66,7.79,5.13
2.68,102.43,26.67,1028.38,8.61,7.38,5.68
37.27,305.57,66.23,977.27,9.6,6.35,6.8
20.31,358.81,66.01,1021.5,4.55,5.1,5.0
39.41,189.17,74.63,1009.62,5.91,9.41,2.99
40.0,294.83,71.08,1030.08,1.16,5.29,2.21
12.2,84.07,63.82,993.87,0.51,7.18,2.75
24.17,176.83,54.1,957.34,9.9,9.59,6.01
40.77,225.04,27.73,965.34,0.93,9.64,0.5
22.5,287.35,48.18,1041.97,7.71,9.43,3.52
2.12,85.24,99.12,1002.67,8.21,8.97,6.95
19.17,100.45,71.63,972.07,1.85,2.76,5.84
15.9,295.84,81.75,1020.39,0.54,4.86,3.75
17.07,112.14,50.9,1039.36,7.81,4.45,6.44
23.61,261.67,41.17,1037.04,7.88,2.18,7.09
18.85,2.86,28.4,1001.81,9.65,6.91,6.11
28.42,212.06,88.02,1026.86,5.15,0.87,7.47
1.85,85.58,39.43,982.42,0.21,1.77,5.41
26.8,183.57,97.68,954.89,9.79,2.23,10.63
24.36,232.89,99.96,981.22,4.64,0.95,8.44
13.41,208.71,21.43,1042.07,2.21,8.18,1.18
28.79,23.35,90.5,996.91,8.55,2.38,8.96
2.18,226.71,66.09,979.38,2.66,2.53,6.95
47.36,180.51,68.2,969.74,4.05,9.0,2.37
44.99,27.51,30.98,957.34,8.13,2.09,7.26
2.56,172.39,53.68,1032.36,6.58,6.39,5.77
35.45,263.54,45.14,994.04,10.0,3.62,7.64
5.5,80.88,52.85,983.81,1.7,5.88,4.23
35.32,182.33,70.14,1011.21,4.75,6.59,3.88
29.96,238.0,65.47,980.03,9.81,8.75,6.0
32.73,229.74,68.66,1001.87,4.89,9.48,2.75
44.25,243.15,91.48,951.23,2.12,4.69,4.6
38.69,3.48,59.01,1012.82,9.94,6.78,5.91
42.96,5.33,66.72,1023.32,7.13,4.2,5.6
37.44,348.74,80.36,990.66,2.65,8.92,2.16
47.79,47.82,32.49,962.84,1.7,9.51,0.5
15.56,291.8,23.79,1018.82,3.66,2.71,4.98
16.03,72.53,99.61,964.92,4.75,4.31,7.49
45.08,248.81,88.03,1046.07,2.1,0.34,5.06
29.48,167.27,70.34,965.29,6.68,8.57,4.92
23.78,32.29,46.01,968.87,4.57,5.85,4.84
29.3,287.27,95.83,952.13,0.19,8.23,2.71
27.26,303.5,35.46,987.29,2.48,9.04,1.45
42.25,105.67,81.69,1000.51,5.01,0.87,6.99
46.76,247.49,83.0,1017.24,8.95,1.38,8.23
30.33,191.11,63.68,977.49,1.18,8.69,1.69
33.67,125.38,32.18,1011.62,9.58,2.6,7.42
36.67,206.61,53.81,983.79,0.44,5.24,2.38
7.72,243.21,46.21,970.29,1.78,5.91,4.2
29.18,97.92,90.38,1007.86,2.16,9.15,2.17
33.87,165.45,83.13,1027.24,3.73,9.54,2.03
12.81,31.0,77.97,993.65,5.95,6.14,6.32
40.25,40.77,39.72,958.12,1.21,4.87,2.85
47.91,269.94,87.33,976.23,6.39,9.61,3.57
13.61,258.01,58.42,981.57,6.69,4.28,7.29
20.22,136.18,37.08,989.37,3.84,5.5,4.26
21.03,241.92,75.54,956.42,6.21,3.93,7.7
38.01,280.69,31.15,972.51,9.59,5.48,6.39
5.76,55.69,73.12,1011.03,2.71,4.82,5.3
17.7,129.28,29.68,969.51,1.57,2.4,4.95
37.46,250.07,21.96,1021.83,4.43,5.07,2.99
37.4,313.55,37.07,982.59,8.66,1.63,7.86
6.75,284.62,64.46,993.21,8.7,7.3,7.08
6.93,156.94,23.13,1000.45,4.96,3.93,5.74
28.55,192.94,49.67,986.81,4.54,8.04,3.28
49.37,102.47,97.0,1034.59,9.68,5.24,6.6
5.69,121.46,64.62,1017.53,5.62,2.79,7.46
43.27,341.1,92.76,1000.11,2.27,6.96,2.81
29.46,203.36,21.15,1044.14,5.94,2.84,4.87
45.13,111.62,66.02,1020.73,4.62,5.08,3.82
48.28,221.62,97.24,1049.77,3.95,0.53,5.9
44.52,64.72,38.85,960.62,8.74,7.41,5.07
30.64,274.53,88.1,1009.82,3.15,2.27,5.94
44.25,297.1,37.1,975.0,9.73,8.14,4.92
12.38,80.82,58.53,1010.74,1.09,2.79,4.81
15.27,356.73,30.86,989.69,3.4,8.85,2.46
22.21,63.13,40.16,1016.27,1.01,0.63,4.81
18.51,193.21,38.11,989.38,7.18,3.39,7.1
10.98,56.82,78.91,976.09,3.59,2.78,7.23
27.67,153.68,68.86,974.07,7.51,9.19,4.93
29.08,343.52,96.06,1042.05,7.05,8.76,4.39
35.51,1.03,50.53,1003.65,6.75,4.22,5.69
21.1,343.41,61.78,1027.4,4.82,4.07,5.41
43.21,209.01,45.81,1030.22,1.44,1.06,3.67
0.26,305.95,81.25,965.25,3.95,6.48,6.33
37.38,359.6,42.91,1017.1,9.99,3.86,6.99
11.97,53.53,40.52,1043.74,8.27,2.99,7.33
42.64,147.15,27.66,995.97,4.28,8.6,1.47
43.78,133.54,35.54,952.84,7.48,2.42,7.01
21.43,281.21,68.98,1038.45,3.39,1.21,6.1
9.01,54.2,21.2,955.9,8.16,9.32,5.23
8.73,184.01,33.6,1009.55,2.46,1.44,5.76
34.31,316.84,50.39,1023.66,7.24,8.42,3.56
10.93,163.68,46.21,1009.32,2.57,6.35,3.56
21.27,251.24,98.51,974.78,1.03,5.57,4.55
5.08,229.42,57.65,1004.79,6.03,7.53,5.36
12.45,1.19,28.7,1021.77,7.29,8.27,4.24
40.34,221.3,90.28,1048.3,6.06,0.8,7.06
16.15,355.16,92.57,1034.47,7.33,4.07,7.56
22.55,192.28,70.81,1021.6,8.64,0.88,9.16
41.7,58.45,40.75,1014.99,6.5,1.13,6.37
32.63,237.16,32.95,1039.99,8.24,0.48,7.41
46.87,32.23,37.18,1038.33,3.45,0.47,4.43
3.96,344.67,35.9,1034.16,5.65,9.7,3.11
10.84,213.46,62.0,970.71,0.62,4.36,4.63
28.05,122.37,90.06,967.13,3.28,5.35,5.37
15.51,263.13,35.41,997.3,9.32,0.88,9.37
39.97,109.28,86.59,1012.72,0.12,6.99,1.52
38.04,218.34,30.03,955.52,1.79,8.59,1.19
9.84,187.15,38.06,992.76,0.71,5.5,3.19
1.58,217.81,97.48,980.39,9.28,3.58,10.54
34.73,211.37,30.67,1030.95,2.83,0.22,4.82
0.82,219.44,84.94,988.04,2.5,2.82,7.12
9.16,70.85,46.81,1014.55,0.55,6.52,2.49
17.89,203.31,82.42,1022.07,7.76,2.76,8.3
10.42,84.8,22.44,994.35,0.56,3.58,3.62
8.01,170.71,27.17,1013.07,2.32,4.44,4.0
22.97,261.77,76.28,977.02,7.19,9.41,5.03
11.29,341.92,74.1,1038.97,1.14,7.24,2.59
21.45,41.53,93.31,974.21,3.87,4.29,6.48
5.4,160.28,32.12,964.41,3.92,3.31,6.43
47.22,86.99,69.76,1017.48,8.76,9.63,3.65
42.55,289.06,53.63,965.28,9.64,7.3,5.96
44.33,176.93,40.06,974.5,0.31,3.63,2.55
20.32,351.13,75.58,1021.34,1.71,8.88,1.93
40.42,194.93,46.44,1030.43,5.15,1.14,5.64
20.46,224.15,72.15,952.32,2.34,0.27,7.61
37.87,141.88,49.18,961.06,5.87,9.53,3.16
7.02,14.77,57.31,955.93,8.87,7.98,7.26
40.83,228.54,61.57,987.41,3.08,8.84,1.83
3.24,34.45,95.25,1023.1,8.98,7.05,7.8
20.19,148.58,43.14,975.02,6.37,1.63,7.85
10.91,16.08,95.84,1040.08,6.29,1.98,8.34
48.26,77.74,91.4,956.98,0.47,2.32,4.66
45.5,102.75,25.93,1023.2,4.83,2.4,4.2
38.06,308.39,74.74,1027.31,2.74,2.25,4.76
0.89,68.14,29.97,1031.32,8.21,0.71,8.93
6.87,21.33,51.07,991.26,1.32,8.02,2.73
27.62,143.35,98.48,1030.08,5.03,6.91,4.64
4.43,59.55,77.17,1033.16,6.68,5.61,6.69
21.84,90.82,96.84,953.12,1.74,1.61,7.17
8.73,222.63,89.91,1009.65,7.14,6.81,6.82
42.93,175.37,60.84,952.61,0.94,8.5,1.39
12.66,77.83,29.5,1008.97,1.79,2.89,4.4
0.43,18.31,60.57,1023.4,0.06,9.41,1.43
31.0,305.25,20.46,996.6,5.29,4.84,4.24
4.81,203.97,40.81,1023.26,9.45,5.95,7.14
34.69,238.26,39.84,1036.9,8.48,6.26,4.76
40.59,303.6,55.99,1015.6,4.98,3.13,5.04
4.74,11.87,80.67,956.83,6.18,5.42,7.88
34.83,282.28,91.62,995.87,3.39,8.99,2.82
20.48,345.17,52.45,970.85,3.08,6.24,4.19
27.6,332.49,86.87,961.47,5.88,9.74,4.5
3.26,149.46,22.91,1013.21,1.28,3.21,4.22
33.34,2.28,54.18,998.73,2.47,0.77,5.55
16.08,309.66,46.12,1031.06,0.54,9.64,0.5
17.3,285.95,99.67,1028.28,5.94,6.18,6.04
32.5,78.92,54.04,998.22,9.37,3.4,7.74
5.76,304.34,52.65,988.27,3.06,7.93,3.79
15.48,152.83,86.47,1022.81,8.75,8.5,6.13
25.42,259.36,46.32,997.89,1.04,8.82,1.03
16.71,200.38,39.66,982.58,4.49,4.22,5.58
48.59,289.79,41.04,990.11,6.97,0.95,6.77
17.45,353.03,94.91,1028.51,4.38,9.43,3.5
37.83,205.4,57.25,1014.81,1.44,8.51,0.76
4.25,81.66,84.4,1048.05,3.96,5.48,5.34
36.34,211.88,62.31,983.95,5.42,8.4,3.52
12.84,70.15,24.58,1044.87,5.12,8.82,2.38
16.61,236.12,57.67,1044.94,1.22,4.0,3.47
39.99,309.82,25.82,988.67,5.25,3.1,4.91
0.75,163.23,57.72,1036.93,9.28,3.89,8.49
20.46,103.88,91.54,993.13,4.2,7.69,4.64
10.72,333.53,92.47,974.87,6.42,3.52,8.65
39.03,189.94,37.07,990.28,2.23,6.15,2.18
19.11,282.74,99.15,1008.31,7.61,5.03,7.68
36.28,109.84,85.61,1036.54,3.1,2.88,4.83
45.75,254.16,82.58,1011.3,4.38,4.59,4.48
41.37,267.19,32.24,990.51,2.66,2.27,4.09
35.46,13.27,38.87,978.42,9.78,6.93,5.99
15.33,258.0,51.21,980.38,1.78,1.16,6.15
29.05,124.16,83.06,1020.25,2.12,6.12,3.29
42.91,155.71,77.2,950.09,2.61,8.97,2.44
40.85,247.92,76.09,995.43,1.81,6.88,2.4
12.54,170.04,81.08,1037.37,8.23,5.49,7.15
10.91,288.94,68.94,1001.45,8.05,6.22,7.07
38.78,288.66,78.97,1012.88,0.62,4.3,2.98
28.61,1.1,67.31,1003.7,4.98,6.14,4.61
33.35,292.51,86.31,981.25,8.26,3.91,7.98
44.19,141.86,50.23,954.04,9.27,3.47,7.71
27.92,125.06,33.77,1008.16,3.17,9.61,1.09
26.9,157.63,54.97,998.61,9.35,6.86,6.3
5.88,265.88,54.37,964.42,4.68,7.82,5.09
0.19,341.26,94.31,1028.93,6.68,8.79,5.81
13.75,45.31,53.38,968.62,0.46,2.02,5.39
33.82,161.26,86.62,1021.94,9.47,4.52,7.58
36.79,110.29,81.27,1034.02,9.6,3.7,7.57
41.58,15.66,72.42,979.74,9.02,8.11,5.53
16.47,290.45,27.17,1009.03,0.73,6.37,1.89
6.3,326.15,92.56,957.9,5.3,8.68,6.01
2.25,30.12,70.75,990.68,0.6,5.35,4.43
37.15,119.17,69.84,983.96,2.68,3.3,4.84
34.91,227.91,59.23,1048.9,2.97,6.56,2.12
35.1,235.45,73.63,1049.76,2.26,5.86,2.46
38.39,114.58,55.01,978.89,6.71,1.15,7.59
17.92,31.34,67.71,1036.52,5.27,2.1,6.78
21.27,121.52,40.71,960.65,9.65,8.68,6.09
37.01,216.73,57.46,954.4,7.02,1.79,7.96
30.79,329.97,81.95,1029.43,8.35,1.97,8.21
16.32,318.24,43.15,980.62,1.2,6.07,3.15
0.5,112.72,26.14,961.95,9.44,2.78,9.59
37.34,111.49,85.32,980.83,4.47,7.84,3.9
47.6,216.64,32.15,1007.23,5.58,6.28,2.95
47.61,270.39,88.51,976.96,4.22,7.91,3.37
6.7,101.39,40.01,965.16,1.09,5.56,4.01
31.34,61.63,89.34,1008.39,3.34,6.36,4.02
33.74,298.93,37.63,950.84,8.08,0.83,8.7
32.62,334.74,66.87,953.69,1.74,6.05,3.66
14.54,310.97,21.88,953.11,8.92,4.72,7.7
37.76,86.68,36.73,1035.57,6.33,2.56,5.32
34.74,255.49,91.57,1017.37,7.19,1.29,8.21
20.61,41.72,43.33,959.99,8.18,7.35,6.14
36.13,145.25,75.3,997.01,1.8,0.62,5.72
2.49,75.21,40.43,995.16,1.59,5.33,4.1
19.55,44.69,61.46,1015.64,8.55,7.05,6.05
12.29,113.12,63.05,1009.83,7.23,6.83,5.99
45.03,190.53,77.87,997.9,2.68,1.61,5.27
38.14,331.82,58.88,989.08,0.47,5.66,2.15
15.33,323.63,54.18,962.83,3.13,1.79,6.88
14.16,135.23,91.62,961.65,9.31,4.27,9.74
12.67,56.56,78.11,984.6,5.07,0.95,8.64
15.31,86.58,62.77,1009.37,6.06,9.89,3.73
46.16,199.48,38.25,987.57,3.73,1.1,5.17
10.09,88.18,78.07,979.81,5.95,8.05,5.73
30.78,196.91,76.83,966.35,2.17,0.36,6.85
5.87,257.28,48.55,971.17,2.75,0.84,7.36
37.45,191.82,69.13,1046.02,7.65,0.79,7.52
35.12,164.6,30.13,1011.4,3.94,9.27,1.14
1.77,304.01,93.55,1047.99,9.52,4.99,8.71
44.16,325.38,48.1,974.94,3.48,1.54,5.38
30.52,341.27,70.22,960.94,5.09,0.65,8.1
0.83,115.56,24.27,1047.85,3.96,8.58,2.45
42.32,77.49,76.44,990.34,3.19,8.31,2.4
22.72,345.49,89.94,964.97,7.91,5.13,8.09
22.97,89.38,59.43,971.85,6.32,4.53,6.7
47.59,74.27,45.92,1043.23,6.57,9.68,1.49
19.3,72.91,93.35,984.47,3.83,6.03,5.53
39.05,241.51,20.62,1022.73,1.81,6.16,1.01
42.47,153.78,32.95,1009.74,5.07,6.74,2.7
43.46,104.05,39.49,1008.03,7.61,6.18,4.4
28.19,96.92,43.05,1008.2,1.46,7.9,1.31
40.38,343.0,43.21,989.02,0.94,7.25,1.09
16.86,132.25,31.06,1008.05,8.08,8.88,4.4
5.92,226.12,83.65,1013.64,8.74,3.42,9.23
1.74,35.72,21.07,977.23,9.37,8.67,6.17
38.22,21.42,49.85,1047.22,9.85,4.04,6.45
13.67,13.89,78.03,1018.84,8.42,3.88,8.22
29.76,46.1,40.95,1003.52,4.42,7.3,3.04
15.11,146.55,75.69,1040.2,8.88,9.65,5.08
24.17,30.61,84.66,995.14,6.58,3.28,7.64
11.88,211.23,54.96,1032.69,5.74,3.16,6.52
22.92,270.51,59.9,976.29,8.52,6.69,6.66
8.46,309.6,90.72,955.14,5.91,9.96,5.57
18.21,36.89,53.59,979.28,4.3,1.72,7.07
2.83,282.53,35.68,1025.85,4.55,6.69,4.25
25.78,76.26,80.29,978.49,5.99,2.29,7.93
18.83,166.64,72.37,991.68,9.67,1.31,10.19
42.74,142.56,53.41,1023.35,5.86,9.72,1.88
29.36,131.2,46.69,986.02,9.18,1.12,8.96
21.03,243.5,95.35,957.79,6.7,6.69,7.04
30.38,309.74,64.91,1010.51,1.98,8.36,1.74
40.45,72.87,26.61,982.79,2.9,1.98,4.39
10.89,330.19,46.41,996.54,1.34,6.8,2.94
5.56,79.7,71.96,998.64,5.59,2.0,8.34
26.5,348.89,89.16,981.27,4.84,1.33,7.97
47.82,147.87,98.16,1000.64,9.87,6.88,6.55
41.37,191.13,89.18,979.68,1.62,7.13,2.75
29.1,11.72,89.34,1046.17,3.29,3.15,5.08
6.64,144.69,68.64,1036.11,6.55,3.49,7.31
0.15,190.62,80.22,971.68,6.62,1.17,10.2
6.21,151.08,32.07,955.5,7.89,4.21,8.07
12.65,280.76,68.06,951.63,7.51,4.67,8.29
15.32,105.41,86.21,1002.67,3.27,7.97,3.99
33.09,229.81,44.23,984.37,5.13,0.65,6.95
3.62,12.53,80.87,1038.87,4.08,5.89,5.29
13.02,160.61,81.4,1035.67,5.08,0.97,7.84
39.67,106.76,83.29,992.82,5.03,4.61,5.43
18.6,184.53,75.51,976.94,5.11,9.5,4.15
48.26,231.09,77.41,967.86,4.61,0.51,7.11
30.83,83.18,99.16,1041.32,4.83,1.92,6.7
36.18,275.23,47.87,973.32,6.02,0.51,7.59
8.05,334.96,92.0,956.1,1.6,7.3,4.78
44.5,35.47,47.17,1037.96,9.52,7.67,4.25
40.41,82.78,74.29,968.33,1.96,4.02,4.34
35.34,340.83,34.07,998.73,3.15,7.17,2.09
28.46,127.97,49.37,967.47,6.02,0.53,8.1
9.51,278.15,52.66,973.28,0.89,5.91,3.78
7.12,152.67,77.38,1043.28,4.32,0.36,7.84
4.08,284.79,33.68,986.97,0.18,1.47,5.21
43.4,237.67,61.23,958.33,2.05,2.9,4.63
7.36,166.17,69.74,988.34,7.81,0.78,10.08
28.62,168.77,41.57,974.7,5.97,6.9,4.56
9.91,224.05,23.43,983.6,2.18,6.06,3.42
27.1,15.1,78.03,956.03,1.33,4.09,4.95
43.06,232.04,61.13,980.9,0.23,1.22,4.2
25.97,162.37,59.16,1021.5,1.95,5.38,3.11
44.02,173.57,74.77,957.41,7.97,3.22,7.75
11.02,14.12,86.54,993.88,0.04,1.3,6.08
44.45,5.61,45.82,961.54,3.91,5.51,3.76
17.7,63.23,59.77,1004.54,4.09,6.89,4.14
34.04,95.25,65.44,1037.15,6.64,2.77,6.25
36.73,93.32,69.51,954.7,2.16,1.33,6.07
44.58,319.25,39.14,960.06,3.37,8.04,2.08
5.59,230.11,60.71,1007.25,2.96,7.85,3.67
25.43,305.24,90.05,1024.15,4.66,6.6,4.61
18.62,296.5,87.27,1023.71,7.15,2.28,8.29
8.25,23.08,83.19,1006.68,4.07,3.58,6.8
24.97,334.2,87.37,1045.06,8.53,4.47,7.21
48.98,79.39,69.98,1035.31,1.97,3.73,2.83
33.23,75.87,91.97,972.55,8.93,7.08,7.02
40.87,172.79,82.98,960.35,2.26,5.65,4.0
28.0,202.66,81.8,1026.63,9.12,9.82,4.85
25.93,262.59,64.01,969.45,8.67,0.36,9.97
29.75,140.53,99.8,977.53,3.34,7.05,4.53
25.35,56.71,70.07,1039.85,9.51,8.98,5.09
42.54,80.21,53.52,1043.74,0.0,2.33,2.32
15.03,218.64,76.99,1031.58,7.61,6.82,6.04
17.79,243.58,88.12,1007.59,3.49,2.35,6.76
30.43,105.58,54.94,1027.02,4.64,3.37,5.04
9.17,230.35,67.91,987.76,2.99,3.24,6.32
4.63,283.11,83.99,984.89,5.15,0.72,9.34
25.24,352.31,97.11,1049.87,5.34,1.57,7.22
11.91,270.0,58.54,1019.83,3.1,9.79,2.19
42.72,331.79,92.23,957.75,2.93,2.98,5.85
17.46,244.62,36.81,1023.37,1.3,9.64,0.5
28.8,11.87,91.36,955.93,8.83,8.01,6.99
25.38,109.12,64.52,1009.14,2.25,8.14,2.24
24.14,277.53,27.3,957.96,3.59,5.34,4.3
6.04,87.17,34.97,984.1,5.96,1.09,8.27
46.36,68.4,27.97,991.76,6.07,6.24,3.43
42.53,351.72,48.02,974.28,0.9,3.65,3.13
30.74,60.48,55.28,1014.94,5.41,9.96,2.32
47.42,300.24,41.17,990.21,1.16,5.56,1.62
36.25,139.92,35.07,979.24,0.93,9.86,0.5
5.21,131.81,39.26,989.79,5.14,6.44,5.24
0.05,108.9,26.31,967.48,8.02,2.48,8.97
12.66,124.6,60.56,1012.46,8.47,0.58,9.62
42.95,146.22,71.75,971.18,9.06,2.19,8.56
27.97,73.07,45.22,956.55,4.35,0.38,7.44
49.94,101.67,99.01,1030.65,0.65,4.31,2.64
40.24,95.22,83.6,1009.6,2.58,4.71,3.85
9.86,184.97,99.9,991.6,0.53,4.7,5.06
5.19,182.2,28.28,989.22,5.94,4.84,6.18
17.85,21.0,33.32,984.83,8.33,9.13,4.8
